data_source,sttsAccmlTrgtYr,areaNm,sexNm,rchnAggr,isuKindNm,joinCnt,joinRto,taxPrqlYn,pymtMthNm,offrTyNm,yerUnitPymtTerm
국민보험가입현황,2018,강원,남자,20대,종신,29796,25.1,,,,
국민보험가입현황,2018,강원,여자,20대,종신,23134,24.7,,,,
국민보험가입현황,2018,강원,남자,20대,정기,1938,2.3,,,,
국민보험가입현황,2018,강원,여자,20대,정기,1592,2.4,,,,
국민보험가입현황,2018,강원,남자,20대,상해,2931,3.2,,,,
국민보험가입현황,2018,강원,여자,20대,상해,2306,3.1,,,,
국민보험가입현황,2018,강원,남자,20대,질병,22082,15.5,,,,
국민보험가입현황,2018,강원,여자,20대,질병,21664,19.2,,,,
국민보험가입현황,2018,충남,여자,20대,정기,2384,2.4,,,,
국민보험가입현황,2018,전북,여자,20대,변액,16128,13.1,,,,
국민보험가입현황,2018,인천,남자,20대,종신,60631,25.9,,,,
국민보험가입현황,2018,인천,여자,20대,연금,15831,8.2,,,,
국민보험가입현황,2018,부산,여자,10세 미만,건강,725,.9,,,,
국민보험가입현황,2018,부산,남자,10세 미만,암,1428,1.6,,,,
국민보험가입현황,2018,부산,여자,10세 미만,암,1426,1.7,,,,
국민보험가입현황,2018,대구,남자,10세 미만,상해,68,.1,,,,
국민보험가입현황,2018,대구,여자,10세 미만,상해,62,.1,,,,
국민보험가입현황,2018,대구,남자,10세 미만,질병,1759,.5,,,,
국민보험가입현황,2018,경남,남자,10대,질병,13840,4.1,,,,
국민보험가입현황,2018,경남,여자,10대,질병,13956,5.1,,,,
국민보험가입현황,2018,세종/기타,남자,10대,정기,128,.2,,,,
국민보험가입현황,2018,대구,남자,10대,암,1724,1.4,,,,
국민보험가입현황,2018,대구,여자,10대,암,1757,1.5,,,,
국민보험가입현황,2018,대구,남자,10대,변액,5327,3.7,,,,
국민보험가입현황,2018,대구,여자,10대,변액,3830,2.9,,,,
국민보험가입현황,2018,인천,남자,10대,연금,2705,1.9,,,,
국민보험가입현황,2018,인천,여자,10대,연금,2314,1.7,,,,
국민보험가입현황,2018,인천,남자,10대,종신,8872,6.2,,,,
국민보험가입현황,2018,인천,여자,10대,종신,6622,4.9,,,,
국민보험가입현황,2018,인천,남자,10대,정기,240,.3,,,,
국민보험가입현황,2018,인천,여자,10대,정기,237,.4,,,,
국민보험가입현황,2018,인천,남자,10대,상해,1043,.8,,,,
국민보험가입현황,2018,인천,여자,10대,상해,807,.7,,,,
국민보험가입현황,2018,인천,남자,10대,질병,10452,4.3,,,,
국민보험가입현황,2018,인천,남자,10대,건강,2404,2.3,,,,
국민보험가입현황,2018,부산,남자,10세 미만,건강,770,.9,,,,
국민보험가입현황,2018,부산,여자,10세 미만,질병,3590,2,,,,
국민보험가입현황,2018,경남,남자,10세 미만,상해,198,.2,,,,
국민보험가입현황,2018,경남,여자,10세 미만,상해,141,.2,,,,
국민보험가입현황,2018,경남,남자,10세 미만,질병,3384,.8,,,,
국민보험가입현황,2018,경남,여자,10세 미만,질병,2961,.8,,,,
국민보험가입현황,2018,경남,남자,10세 미만,건강,1092,1.1,,,,
국민보험가입현황,2018,경남,여자,10세 미만,건강,977,1.1,,,,
국민보험가입현황,2018,경남,남자,10세 미만,암,465,.4,,,,
국민보험가입현황,2018,경남,여자,10세 미만,암,485,.5,,,,
국민보험가입현황,2018,서울,남자,10세 미만,상해,742,.1,,,,
국민보험가입현황,2018,서울,여자,10세 미만,상해,696,.1,,,,
국민보험가입현황,2018,서울,남자,10세 미만,질병,4882,.6,,,,
국민보험가입현황,2018,서울,여자,10세 미만,질병,4483,.6,,,,
국민보험가입현황,2018,서울,남자,10세 미만,건강,2063,.9,,,,
국민보험가입현황,2018,서울,여자,10세 미만,건강,2054,.9,,,,
국민보험가입현황,2018,서울,남자,10세 미만,암,860,.3,,,,
국민보험가입현황,2018,서울,여자,10세 미만,암,871,.4,,,,
국민보험가입현황,2018,부산,남자,10세 미만,상해,134,.2,,,,
국민보험가입현황,2018,경기,여자,10대,연금,13494,2,,,,
국민보험가입현황,2018,전북,남자,10대,종신,7444,7.1,,,,
국민보험가입현황,2018,전남,남자,10대,암,2135,2.6,,,,
국민보험가입현황,2018,전남,여자,10대,암,2190,2.7,,,,
국민보험가입현황,2018,부산,여자,10세 미만,상해,128,.2,,,,
국민보험가입현황,2018,부산,남자,10세 미만,질병,3931,1.9,,,,
국민보험가입현황,2018,인천,여자,10대,건강,2225,2.2,,,,
국민보험가입현황,2018,인천,남자,10대,암,2405,2.3,,,,
국민보험가입현황,2018,인천,여자,10대,암,2354,2.3,,,,
국민보험가입현황,2018,대전,여자,10대,질병,4305,3.6,,,,
국민보험가입현황,2018,대전,남자,10대,건강,1381,2.3,,,,
국민보험가입현황,2018,대전,여자,10대,건강,1368,2.5,,,,
국민보험가입현황,2018,대전,남자,10대,암,1233,1.7,,,,
국민보험가입현황,2018,대전,여자,10대,암,1168,1.7,,,,
국민보험가입현황,2018,대전,남자,10대,변액,3032,3.4,,,,
국민보험가입현황,2018,대전,여자,10대,변액,2362,2.9,,,,
국민보험가입현황,2018,울산,남자,10대,연금,1917,2.9,,,,
국민보험가입현황,2018,울산,여자,10대,연금,1579,2.7,,,,
국민보험가입현황,2018,울산,남자,10대,종신,5788,7.9,,,,
국민보험가입현황,2018,울산,여자,10대,종신,4196,6.4,,,,
국민보험가입현황,2018,울산,남자,10대,정기,174,.3,,,,
국민보험가입현황,2018,울산,여자,10대,정기,130,.2,,,,
국민보험가입현황,2018,울산,남자,10대,상해,515,.8,,,,
국민보험가입현황,2018,울산,여자,10대,상해,355,.7,,,,
국민보험가입현황,2018,울산,남자,10대,질병,5040,4.3,,,,
국민보험가입현황,2018,울산,여자,10대,질병,5298,5.5,,,,
국민보험가입현황,2018,울산,남자,10대,건강,1273,2.5,,,,
국민보험가입현황,2018,울산,여자,10대,건강,1147,2.6,,,,
국민보험가입현황,2018,울산,남자,10대,암,1235,1.9,,,,
국민보험가입현황,2018,울산,여자,10대,암,1328,2,,,,
국민보험가입현황,2018,울산,남자,10대,변액,3117,4.1,,,,
국민보험가입현황,2018,울산,여자,10대,변액,2417,3.5,,,,
국민보험가입현황,2018,대전,남자,10대,질병,4367,3,,,,
국민보험가입현황,2018,대전,여자,10대,상해,451,.6,,,,
국민보험가입현황,2018,인천,남자,10대,변액,4133,2.6,,,,
국민보험가입현황,2018,인천,여자,10대,변액,3103,2.1,,,,
국민보험가입현황,2018,광주,남자,10대,연금,2726,2.9,,,,
국민보험가입현황,2018,광주,여자,10대,연금,2281,2.7,,,,
국민보험가입현황,2018,광주,남자,10대,종신,6569,7.3,,,,
국민보험가입현황,2018,광주,여자,10대,종신,5272,6.2,,,,
국민보험가입현황,2018,광주,남자,10대,정기,185,.3,,,,
국민보험가입현황,2018,광주,여자,10대,정기,160,.3,,,,
국민보험가입현황,2018,광주,남자,10대,상해,776,.9,,,,
국민보험가입현황,2018,광주,여자,10대,상해,677,.9,,,,
국민보험가입현황,2018,광주,남자,10대,질병,7860,4.8,,,,
국민보험가입현황,2018,광주,여자,10대,질병,7633,5.5,,,,
국민보험가입현황,2018,광주,남자,10대,건강,1841,2.9,,,,
국민보험가입현황,2018,광주,여자,10대,건강,1806,3,,,,
국민보험가입현황,2018,광주,남자,10대,암,2090,2.6,,,,
국민보험가입현황,2018,광주,여자,10대,암,2058,2.7,,,,
국민보험가입현황,2018,광주,남자,10대,변액,3093,3.3,,,,
국민보험가입현황,2018,광주,여자,10대,변액,2423,2.8,,,,
국민보험가입현황,2018,대전,남자,10대,연금,1857,2.2,,,,
국민보험가입현황,2018,대전,여자,10대,연금,1586,2,,,,
국민보험가입현황,2018,대전,남자,10대,종신,5339,6.5,,,,
국민보험가입현황,2018,대전,여자,10대,종신,4169,5.4,,,,
국민보험가입현황,2018,대전,남자,10대,상해,598,.7,,,,
국민보험가입현황,2018,경북,여자,10세 미만,암,207,.3,,,,
국민보험가입현황,2018,경북,남자,10세 미만,암,194,.3,,,,
국민보험가입현황,2018,대전,남자,10세 미만,상해,20,.1,,,,
국민보험가입현황,2018,대전,여자,10세 미만,상해,30,.1,,,,
국민보험가입현황,2018,대전,남자,10세 미만,질병,1222,.6,,,,
국민보험가입현황,2018,대전,여자,10세 미만,질병,1000,.5,,,,
국민보험가입현황,2018,대전,남자,10세 미만,건강,491,1.2,,,,
국민보험가입현황,2018,대전,여자,10세 미만,건강,472,1.2,,,,
국민보험가입현황,2018,대전,남자,10세 미만,암,213,.4,,,,
국민보험가입현황,2018,대전,여자,10세 미만,암,182,.4,,,,
국민보험가입현황,2018,울산,남자,10세 미만,상해,55,.2,,,,
국민보험가입현황,2018,울산,여자,10세 미만,상해,37,.1,,,,
국민보험가입현황,2018,울산,남자,10세 미만,질병,1148,.8,,,,
국민보험가입현황,2018,울산,여자,10세 미만,질병,969,.7,,,,
국민보험가입현황,2018,울산,남자,10세 미만,건강,374,1.1,,,,
국민보험가입현황,2018,울산,여자,10세 미만,건강,336,1.1,,,,
국민보험가입현황,2018,울산,남자,10세 미만,암,141,.4,,,,
국민보험가입현황,2018,울산,여자,10세 미만,암,124,.4,,,,
국민보험가입현황,2018,경기,남자,10세 미만,상해,338,.1,,,,
국민보험가입현황,2018,경기,여자,10세 미만,상해,318,.1,,,,
국민보험가입현황,2018,경기,남자,10세 미만,질병,10191,.5,,,,
국민보험가입현황,2018,경기,여자,10세 미만,질병,8864,.5,,,,
국민보험가입현황,2018,경기,남자,10세 미만,건강,3418,.9,,,,
국민보험가입현황,2018,경기,여자,10세 미만,건강,3043,.8,,,,
국민보험가입현황,2018,경기,남자,10세 미만,암,1343,.3,,,,
국민보험가입현황,2018,광주,여자,10세 미만,암,205,.5,,,,
국민보험가입현황,2018,광주,남자,10세 미만,암,195,.4,,,,
국민보험가입현황,2018,대구,남자,10세 미만,건강,450,.7,,,,
국민보험가입현황,2018,대구,여자,10세 미만,건강,407,.7,,,,
국민보험가입현황,2018,대구,남자,10세 미만,암,258,.3,,,,
국민보험가입현황,2018,대구,여자,10세 미만,암,229,.3,,,,
국민보험가입현황,2018,인천,남자,10세 미만,상해,89,.1,,,,
국민보험가입현황,2018,인천,여자,10세 미만,상해,55,.1,,,,
국민보험가입현황,2018,인천,남자,10세 미만,질병,2529,.7,,,,
국민보험가입현황,2018,인천,여자,10세 미만,질병,2253,.7,,,,
국민보험가입현황,2018,세종/기타,여자,10대,정기,98,.1,,,,
국민보험가입현황,2018,대구,남자,20대,종신,55881,25.6,,,,
국민보험가입현황,2018,대구,여자,20대,종신,44140,24.5,,,,
국민보험가입현황,2018,인천,남자,10세 미만,건강,973,1.2,,,,
국민보험가입현황,2018,인천,여자,10세 미만,건강,928,1.2,,,,
국민보험가입현황,2018,인천,남자,10세 미만,암,326,.5,,,,
국민보험가입현황,2018,인천,여자,10세 미만,암,317,.5,,,,
국민보험가입현황,2018,광주,남자,10세 미만,상해,39,.1,,,,
국민보험가입현황,2018,광주,여자,10세 미만,상해,34,.1,,,,
국민보험가입현황,2018,광주,남자,10세 미만,질병,1835,.6,,,,
국민보험가입현황,2018,광주,여자,10세 미만,질병,1697,.6,,,,
국민보험가입현황,2018,광주,남자,10세 미만,건강,556,1.3,,,,
국민보험가입현황,2018,인천,남자,20대,변액,27385,11.3,,,,
국민보험가입현황,2018,인천,여자,20대,변액,24346,10.8,,,,
국민보험가입현황,2018,광주,여자,10세 미만,건강,457,1.2,,,,
국민보험가입현황,2018,경기,여자,10세 미만,암,1273,.3,,,,
국민보험가입현황,2018,강원,남자,10세 미만,상해,33,.1,,,,
국민보험가입현황,2018,강원,여자,10세 미만,상해,33,.1,,,,
국민보험가입현황,2018,전북,여자,10세 미만,질병,1354,.7,,,,
국민보험가입현황,2018,전북,남자,10세 미만,건강,606,1.3,,,,
국민보험가입현황,2018,전북,여자,10세 미만,건강,581,1.3,,,,
국민보험가입현황,2018,전북,남자,10세 미만,암,194,.4,,,,
국민보험가입현황,2018,전북,여자,10세 미만,암,219,.4,,,,
국민보험가입현황,2018,전남,남자,10세 미만,상해,59,.1,,,,
국민보험가입현황,2018,전남,여자,10세 미만,상해,48,.1,,,,
국민보험가입현황,2018,전남,남자,10세 미만,질병,2186,.7,,,,
국민보험가입현황,2018,전남,여자,10세 미만,질병,1966,.6,,,,
국민보험가입현황,2018,전남,남자,10세 미만,건강,674,1.5,,,,
국민보험가입현황,2018,전남,여자,10세 미만,건강,629,1.5,,,,
국민보험가입현황,2018,대전,여자,20대,질병,25026,18,,,,
국민보험가입현황,2018,대전,남자,20대,건강,6224,6.8,,,,
국민보험가입현황,2018,대전,여자,20대,건강,6203,7.5,,,,
국민보험가입현황,2018,경남,남자,20대,정기,5730,2.6,,,,
국민보험가입현황,2018,전남,남자,10세 미만,암,162,.4,,,,
국민보험가입현황,2018,전남,여자,10세 미만,암,177,.4,,,,
국민보험가입현황,2018,경북,남자,10세 미만,상해,33,.1,,,,
국민보험가입현황,2018,경북,여자,10세 미만,상해,32,.1,,,,
국민보험가입현황,2018,경북,남자,10세 미만,질병,1789,.5,,,,
국민보험가입현황,2018,경북,여자,10세 미만,질병,1604,.6,,,,
국민보험가입현황,2018,경북,남자,10세 미만,건강,567,.9,,,,
국민보험가입현황,2018,경북,여자,10세 미만,건강,515,.8,,,,
국민보험가입현황,2018,전북,남자,10세 미만,질병,1551,.7,,,,
국민보험가입현황,2018,전북,여자,10세 미만,상해,39,.1,,,,
국민보험가입현황,2018,강원,남자,10세 미만,질병,1272,.9,,,,
국민보험가입현황,2018,강원,여자,10세 미만,질병,1193,.8,,,,
국민보험가입현황,2018,강원,남자,10세 미만,건강,362,1,,,,
국민보험가입현황,2018,강원,여자,10세 미만,건강,331,1,,,,
국민보험가입현황,2018,강원,남자,10세 미만,암,262,.7,,,,
국민보험가입현황,2018,강원,여자,10세 미만,암,238,.7,,,,
국민보험가입현황,2018,충북,남자,10세 미만,상해,22,.1,,,,
국민보험가입현황,2018,충북,여자,10세 미만,상해,22,.1,,,,
국민보험가입현황,2018,충북,남자,10세 미만,질병,1013,.5,,,,
국민보험가입현황,2018,충북,여자,10세 미만,질병,1010,.5,,,,
국민보험가입현황,2018,충북,남자,10세 미만,건강,557,1.4,,,,
국민보험가입현황,2018,충북,여자,10세 미만,건강,510,1.3,,,,
국민보험가입현황,2018,충북,남자,10세 미만,암,148,.3,,,,
국민보험가입현황,2018,충북,여자,10세 미만,암,152,.3,,,,
국민보험가입현황,2018,충남,남자,10세 미만,상해,47,.1,,,,
국민보험가입현황,2018,충남,여자,10세 미만,상해,57,.1,,,,
국민보험가입현황,2018,충남,남자,10세 미만,질병,1587,.4,,,,
국민보험가입현황,2018,충남,여자,10세 미만,질병,1564,.5,,,,
국민보험가입현황,2018,충남,남자,10세 미만,건강,640,1.1,,,,
국민보험가입현황,2018,충남,여자,10세 미만,건강,565,1,,,,
국민보험가입현황,2018,충남,남자,10세 미만,암,168,.3,,,,
국민보험가입현황,2018,충남,여자,10세 미만,암,197,.4,,,,
국민보험가입현황,2018,전북,남자,10세 미만,상해,59,.1,,,,
국민보험가입현황,2018,경기,남자,10대,종신,41860,5.3,,,,
국민보험가입현황,2018,경기,여자,10대,종신,32477,4.3,,,,
국민보험가입현황,2018,제주,여자,10대,상해,233,.7,,,,
국민보험가입현황,2018,제주,남자,10대,질병,2765,4.6,,,,
국민보험가입현황,2018,제주,여자,10대,질병,2902,6,,,,
국민보험가입현황,2018,제주,남자,10대,건강,1255,4.4,,,,
국민보험가입현황,2018,제주,여자,10대,건강,1189,4.6,,,,
국민보험가입현황,2018,제주,남자,10대,암,720,2,,,,
국민보험가입현황,2018,제주,여자,10대,암,698,2.2,,,,
국민보험가입현황,2018,제주,남자,10대,변액,1567,3.3,,,,
국민보험가입현황,2018,제주,여자,10대,변액,1113,2.6,,,,
국민보험가입현황,2018,세종/기타,남자,10대,연금,1005,1,,,,
국민보험가입현황,2018,세종/기타,여자,10대,연금,878,1,,,,
국민보험가입현황,2018,세종/기타,남자,10대,종신,2790,4.5,,,,
국민보험가입현황,2018,세종/기타,여자,10대,종신,2275,3.9,,,,
국민보험가입현황,2018,세종/기타,남자,10대,상해,253,.3,,,,
국민보험가입현황,2018,세종/기타,여자,10대,상해,225,.4,,,,
